,delivery_start,timestamp,wind forecast in MW,ID Position
43745,2018-12-20 14:15:00,2018-12-20 07:45:00,16150,-2037
43746,2018-12-20 14:15:00,2018-12-20 07:30:00,16522,-1665
43747,2018-12-20 14:15:00,2018-12-20 07:15:00,16530,-1657
43748,2018-12-20 14:15:00,2018-12-20 07:00:00,16716,-1471
43749,2018-12-20 14:15:00,2018-12-20 06:45:00,16708,-1479
43750,2018-12-20 14:15:00,2018-12-20 06:30:00,16805,-1382
43751,2018-12-20 14:15:00,2018-12-20 06:15:00,16866,-1321
43752,2018-12-20 14:15:00,2018-12-20 06:00:00,16860,-1327
43753,2018-12-20 14:15:00,2018-12-20 05:45:00,16848,-1339
43754,2018-12-20 14:15:00,2018-12-20 05:30:00,16832,-1355
43755,2018-12-20 14:15:00,2018-12-20 05:15:00,16814,-1373
43756,2018-12-20 14:15:00,2018-12-20 05:00:00,16838,-1349
43757,2018-12-20 14:15:00,2018-12-20 04:45:00,16770,-1417
43758,2018-12-20 14:15:00,2018-12-20 04:30:00,16738,-1449
43759,2018-12-20 14:15:00,2018-12-20 04:15:00,16703,-1484
43760,2018-12-20 14:15:00,2018-12-20 04:00:00,16673,-1514
43761,2018-12-20 14:15:00,2018-12-20 03:45:00,16643,-1544
43762,2018-12-20 14:15:00,2018-12-20 03:30:00,16617,-1570
43763,2018-12-20 14:15:00,2018-12-20 03:15:00,16599,-1588
43764,2018-12-20 14:15:00,2018-12-20 03:00:00,16584,-1603
43765,2018-12-20 14:15:00,2018-12-20 02:45:00,16573,-1614
43766,2018-12-20 14:15:00,2018-12-20 02:30:00,16567,-1620
43767,2018-12-20 14:15:00,2018-12-20 02:15:00,16567,-1620
43768,2018-12-20 14:15:00,2018-12-20 02:00:00,16569,-1618
43769,2018-12-20 14:15:00,2018-12-20 01:45:00,16572,-1615
43770,2018-12-20 14:15:00,2018-12-20 01:30:00,16569,-1618
43771,2018-12-20 14:15:00,2018-12-20 01:15:00,16953,-1234
43772,2018-12-20 14:15:00,2018-12-20 01:00:00,16956,-1231
43773,2018-12-20 14:15:00,2018-12-20 00:45:00,17211,-976
43774,2018-12-20 14:15:00,2018-12-20 00:30:00,17392,-795
43775,2018-12-20 14:15:00,2018-12-20 00:15:00,17401,-786
43776,2018-12-20 14:15:00,2018-12-20 00:00:00,17163,-1024
43777,2018-12-20 14:15:00,2018-12-19 23:45:00,17161,-1026
43778,2018-12-20 14:15:00,2018-12-19 23:30:00,17161,-1026
43779,2018-12-20 14:15:00,2018-12-19 23:15:00,17161,-1026
43780,2018-12-20 14:15:00,2018-12-19 23:00:00,17161,-1026
43781,2018-12-20 14:15:00,2018-12-19 22:45:00,17161,-1026
43782,2018-12-20 14:15:00,2018-12-19 22:30:00,17165,-1022
43783,2018-12-20 14:15:00,2018-12-19 22:15:00,17165,-1022
43784,2018-12-20 14:15:00,2018-12-19 22:00:00,17165,-1022
43785,2018-12-20 14:15:00,2018-12-19 21:45:00,17153,-1034
43786,2018-12-20 14:15:00,2018-12-19 21:30:00,17153,-1034
43787,2018-12-20 14:15:00,2018-12-19 21:15:00,17157,-1030
43788,2018-12-20 14:15:00,2018-12-19 21:00:00,17157,-1030
43789,2018-12-20 14:15:00,2018-12-19 20:30:00,17185,-1002
43790,2018-12-20 14:15:00,2018-12-19 20:15:00,17366,-821
43791,2018-12-20 14:15:00,2018-12-19 20:00:00,17411,-776
43792,2018-12-20 14:15:00,2018-12-19 19:45:00,17411,-776
43793,2018-12-20 14:15:00,2018-12-19 19:30:00,17403,-784
43794,2018-12-20 14:15:00,2018-12-19 19:15:00,17297,-890
43795,2018-12-20 14:15:00,2018-12-19 19:00:00,17282,-905
43796,2018-12-20 14:15:00,2018-12-19 18:45:00,17203,-984
43797,2018-12-20 14:15:00,2018-12-19 18:30:00,17203,-984
43798,2018-12-20 14:15:00,2018-12-19 18:15:00,17241,-946
43799,2018-12-20 14:15:00,2018-12-19 18:00:00,17226,-961
43800,2018-12-20 14:15:00,2018-12-19 17:45:00,17226,-961
43801,2018-12-20 14:15:00,2018-12-19 17:30:00,17713,-474
43802,2018-12-20 14:15:00,2018-12-19 17:15:00,17748,-439
43803,2018-12-20 14:15:00,2018-12-19 17:00:00,17748,-439
43804,2018-12-20 14:15:00,2018-12-19 16:45:00,17748,-439
43805,2018-12-20 14:15:00,2018-12-19 16:30:00,17748,-439
43806,2018-12-20 14:15:00,2018-12-19 16:15:00,17748,-439
43807,2018-12-20 14:15:00,2018-12-19 16:00:00,17729,-458
43808,2018-12-20 14:15:00,2018-12-19 15:45:00,17792,-395
43809,2018-12-20 14:15:00,2018-12-19 15:30:00,17726,-461
43810,2018-12-20 14:15:00,2018-12-19 15:15:00,17792,-395
43811,2018-12-20 14:15:00,2018-12-19 15:00:00,17726,-461
43812,2018-12-20 14:15:00,2018-12-19 14:45:00,17726,-461
43813,2018-12-20 14:15:00,2018-12-19 14:30:00,17726,-461
43814,2018-12-20 14:15:00,2018-12-19 14:15:00,17726,-461
43815,2018-12-20 14:15:00,2018-12-19 14:00:00,17726,-461
43816,2018-12-20 14:15:00,2018-12-19 13:45:00,17726,-461
43817,2018-12-20 14:15:00,2018-12-19 13:30:00,17792,-395
43818,2018-12-20 14:15:00,2018-12-19 13:15:00,17727,-460
43819,2018-12-20 14:15:00,2018-12-19 13:00:00,17794,-393
43820,2018-12-20 14:15:00,2018-12-19 12:45:00,17843,-344
43821,2018-12-20 14:15:00,2018-12-19 12:30:00,18059,-128
43822,2018-12-20 14:15:00,2018-12-19 12:15:00,18084,-103
43823,2018-12-20 14:15:00,2018-12-19 12:00:00,18187,0
43824,2018-12-20 14:15:00,2018-12-19 11:45:00,18187,0
43825,2018-12-20 14:15:00,2018-12-19 11:30:00,18187,0
44486,2018-12-20 14:30:00,2018-12-20 14:30:00,13953,-4362
44487,2018-12-20 14:30:00,2018-12-20 14:15:00,14024,-4291
44488,2018-12-20 14:30:00,2018-12-20 14:00:00,14025,-4290
44489,2018-12-20 14:30:00,2018-12-20 13:45:00,14057,-4258
44490,2018-12-20 14:30:00,2018-12-20 13:30:00,14221,-4094
44491,2018-12-20 14:30:00,2018-12-20 13:15:00,14442,-3873
44492,2018-12-20 14:30:00,2018-12-20 13:00:00,14635,-3680
44493,2018-12-20 14:30:00,2018-12-20 12:45:00,14825,-3490
44494,2018-12-20 14:30:00,2018-12-20 12:30:00,15131,-3184
44495,2018-12-20 14:30:00,2018-12-20 12:15:00,15234,-3081
44496,2018-12-20 14:30:00,2018-12-20 12:00:00,15453,-2862
44497,2018-12-20 14:30:00,2018-12-20 11:45:00,15537,-2778
44498,2018-12-20 14:30:00,2018-12-20 11:30:00,15635,-2680
44499,2018-12-20 14:30:00,2018-12-20 11:15:00,15669,-2646
44500,2018-12-20 14:30:00,2018-12-20 11:00:00,15650,-2665
44501,2018-12-20 14:30:00,2018-12-20 10:45:00,15728,-2587
44502,2018-12-20 14:30:00,2018-12-20 10:30:00,16201,-2114
44503,2018-12-20 14:30:00,2018-12-20 10:15:00,16323,-1992
44504,2018-12-20 14:30:00,2018-12-20 10:00:00,16407,-1908
44505,2018-12-20 14:30:00,2018-12-20 09:45:00,16446,-1869
44506,2018-12-20 14:30:00,2018-12-20 09:30:00,16422,-1893
44507,2018-12-20 14:30:00,2018-12-20 09:15:00,16426,-1889
44508,2018-12-20 14:30:00,2018-12-20 09:00:00,16454,-1861
44509,2018-12-20 14:30:00,2018-12-20 08:45:00,16448,-1867
44510,2018-12-20 14:30:00,2018-12-20 08:30:00,16447,-1868
44511,2018-12-20 14:30:00,2018-12-20 08:15:00,16323,-1992
44512,2018-12-20 14:30:00,2018-12-20 08:00:00,16330,-1985
44513,2018-12-20 14:30:00,2018-12-20 07:45:00,16281,-2034
44514,2018-12-20 14:30:00,2018-12-20 07:30:00,16655,-1660
44515,2018-12-20 14:30:00,2018-12-20 07:15:00,16668,-1647
44516,2018-12-20 14:30:00,2018-12-20 07:00:00,16871,-1444
44517,2018-12-20 14:30:00,2018-12-20 06:45:00,16865,-1450
44518,2018-12-20 14:30:00,2018-12-20 06:30:00,16959,-1356
44519,2018-12-20 14:30:00,2018-12-20 06:15:00,17015,-1300
44520,2018-12-20 14:30:00,2018-12-20 06:00:00,17013,-1302
44521,2018-12-20 14:30:00,2018-12-20 05:45:00,17001,-1314
44522,2018-12-20 14:30:00,2018-12-20 05:30:00,16987,-1328
44523,2018-12-20 14:30:00,2018-12-20 05:15:00,16969,-1346
44524,2018-12-20 14:30:00,2018-12-20 05:00:00,17001,-1314
44525,2018-12-20 14:30:00,2018-12-20 04:45:00,16940,-1375
44526,2018-12-20 14:30:00,2018-12-20 04:30:00,16906,-1409
44527,2018-12-20 14:30:00,2018-12-20 04:15:00,16872,-1443
44528,2018-12-20 14:30:00,2018-12-20 04:00:00,16843,-1472
44529,2018-12-20 14:30:00,2018-12-20 03:45:00,16813,-1502
44530,2018-12-20 14:30:00,2018-12-20 03:30:00,16787,-1528
44531,2018-12-20 14:30:00,2018-12-20 03:15:00,16767,-1548
44532,2018-12-20 14:30:00,2018-12-20 03:00:00,16751,-1564
44533,2018-12-20 14:30:00,2018-12-20 02:45:00,16738,-1577
44534,2018-12-20 14:30:00,2018-12-20 02:30:00,16730,-1585
44535,2018-12-20 14:30:00,2018-12-20 02:15:00,16729,-1586
44536,2018-12-20 14:30:00,2018-12-20 02:00:00,16730,-1585
44537,2018-12-20 14:30:00,2018-12-20 01:45:00,16733,-1582
44538,2018-12-20 14:30:00,2018-12-20 01:30:00,16732,-1583
44539,2018-12-20 14:30:00,2018-12-20 01:15:00,17091,-1224
44540,2018-12-20 14:30:00,2018-12-20 01:00:00,17097,-1218
44541,2018-12-20 14:30:00,2018-12-20 00:45:00,17359,-956
44542,2018-12-20 14:30:00,2018-12-20 00:30:00,17514,-801
44543,2018-12-20 14:30:00,2018-12-20 00:15:00,17524,-791
44544,2018-12-20 14:30:00,2018-12-20 00:00:00,17259,-1056
44545,2018-12-20 14:30:00,2018-12-19 23:45:00,17262,-1053
44546,2018-12-20 14:30:00,2018-12-19 23:30:00,17262,-1053
44547,2018-12-20 14:30:00,2018-12-19 23:15:00,17262,-1053
44548,2018-12-20 14:30:00,2018-12-19 23:00:00,17262,-1053
44549,2018-12-20 14:30:00,2018-12-19 22:45:00,17262,-1053
44550,2018-12-20 14:30:00,2018-12-19 22:30:00,17265,-1050
44551,2018-12-20 14:30:00,2018-12-19 22:15:00,17265,-1050
44552,2018-12-20 14:30:00,2018-12-19 22:00:00,17265,-1050
44553,2018-12-20 14:30:00,2018-12-19 21:45:00,17251,-1064
44554,2018-12-20 14:30:00,2018-12-19 21:30:00,17251,-1064
44555,2018-12-20 14:30:00,2018-12-19 21:15:00,17254,-1061
44556,2018-12-20 14:30:00,2018-12-19 21:00:00,17254,-1061
44557,2018-12-20 14:30:00,2018-12-19 20:30:00,17280,-1035
44558,2018-12-20 14:30:00,2018-12-19 20:15:00,17473,-842
44559,2018-12-20 14:30:00,2018-12-19 20:00:00,17510,-805
44560,2018-12-20 14:30:00,2018-12-19 19:45:00,17510,-805
44561,2018-12-20 14:30:00,2018-12-19 19:30:00,17495,-820
44562,2018-12-20 14:30:00,2018-12-19 19:15:00,17374,-941
44563,2018-12-20 14:30:00,2018-12-19 19:00:00,17370,-945
44564,2018-12-20 14:30:00,2018-12-19 18:45:00,17299,-1016
44565,2018-12-20 14:30:00,2018-12-19 18:30:00,17299,-1016
44566,2018-12-20 14:30:00,2018-12-19 18:15:00,17336,-979
44567,2018-12-20 14:30:00,2018-12-19 18:00:00,17322,-993
44568,2018-12-20 14:30:00,2018-12-19 17:45:00,17322,-993
44569,2018-12-20 14:30:00,2018-12-19 17:30:00,17822,-493
44570,2018-12-20 14:30:00,2018-12-19 17:15:00,17859,-456
44571,2018-12-20 14:30:00,2018-12-19 17:00:00,17859,-456
44572,2018-12-20 14:30:00,2018-12-19 16:45:00,17859,-456
44573,2018-12-20 14:30:00,2018-12-19 16:30:00,17859,-456
44574,2018-12-20 14:30:00,2018-12-19 16:15:00,17859,-456
44575,2018-12-20 14:30:00,2018-12-19 16:00:00,17843,-472
44576,2018-12-20 14:30:00,2018-12-19 15:45:00,17905,-410
44577,2018-12-20 14:30:00,2018-12-19 15:30:00,17839,-476
44578,2018-12-20 14:30:00,2018-12-19 15:15:00,17905,-410
44579,2018-12-20 14:30:00,2018-12-19 15:00:00,17839,-476
44580,2018-12-20 14:30:00,2018-12-19 14:45:00,17839,-476
44581,2018-12-20 14:30:00,2018-12-19 14:30:00,17839,-476
44582,2018-12-20 14:30:00,2018-12-19 14:15:00,17839,-476
44583,2018-12-20 14:30:00,2018-12-19 14:00:00,17839,-476
44584,2018-12-20 14:30:00,2018-12-19 13:45:00,17839,-476
44585,2018-12-20 14:30:00,2018-12-19 13:30:00,17905,-410
44586,2018-12-20 14:30:00,2018-12-19 13:15:00,17841,-474
44587,2018-12-20 14:30:00,2018-12-19 13:00:00,17908,-407
44588,2018-12-20 14:30:00,2018-12-19 12:45:00,17971,-344
44589,2018-12-20 14:30:00,2018-12-19 12:30:00,18195,-120
44590,2018-12-20 14:30:00,2018-12-19 12:15:00,18222,-93
44591,2018-12-20 14:30:00,2018-12-19 12:00:00,18315,0
44592,2018-12-20 14:30:00,2018-12-19 11:45:00,18315,0
44593,2018-12-20 14:30:00,2018-12-19 11:30:00,18315,0
45253,2018-12-20 14:45:00,2018-12-20 14:45:00,14127,-4319
45254,2018-12-20 14:45:00,2018-12-20 14:30:00,14118,-4328
45255,2018-12-20 14:45:00,2018-12-20 14:15:00,14188,-4258
45256,2018-12-20 14:45:00,2018-12-20 14:00:00,14191,-4255
45257,2018-12-20 14:45:00,2018-12-20 13:45:00,14224,-4222
45258,2018-12-20 14:45:00,2018-12-20 13:30:00,14383,-4063
45259,2018-12-20 14:45:00,2018-12-20 13:15:00,14595,-3851
45260,2018-12-20 14:45:00,2018-12-20 13:00:00,14782,-3664
45261,2018-12-20 14:45:00,2018-12-20 12:45:00,14975,-3471
45262,2018-12-20 14:45:00,2018-12-20 12:30:00,15288,-3158
45263,2018-12-20 14:45:00,2018-12-20 12:15:00,15388,-3058
45264,2018-12-20 14:45:00,2018-12-20 12:00:00,15603,-2843
45265,2018-12-20 14:45:00,2018-12-20 11:45:00,15688,-2758
45266,2018-12-20 14:45:00,2018-12-20 11:30:00,15778,-2668
45267,2018-12-20 14:45:00,2018-12-20 11:15:00,15812,-2634
45268,2018-12-20 14:45:00,2018-12-20 11:00:00,15794,-2652
45269,2018-12-20 14:45:00,2018-12-20 10:45:00,15870,-2576
45270,2018-12-20 14:45:00,2018-12-20 10:30:00,16350,-2096
45271,2018-12-20 14:45:00,2018-12-20 10:15:00,16468,-1978
45272,2018-12-20 14:45:00,2018-12-20 10:00:00,16549,-1897
45273,2018-12-20 14:45:00,2018-12-20 09:45:00,16588,-1858
45274,2018-12-20 14:45:00,2018-12-20 09:30:00,16571,-1875
45275,2018-12-20 14:45:00,2018-12-20 09:15:00,16576,-1870
45276,2018-12-20 14:45:00,2018-12-20 09:00:00,16602,-1844
45277,2018-12-20 14:45:00,2018-12-20 08:45:00,16597,-1849
45278,2018-12-20 14:45:00,2018-12-20 08:30:00,16600,-1846
45279,2018-12-20 14:45:00,2018-12-20 08:15:00,16478,-1968
45280,2018-12-20 14:45:00,2018-12-20 08:00:00,16483,-1963
45281,2018-12-20 14:45:00,2018-12-20 07:45:00,16439,-2007
45282,2018-12-20 14:45:00,2018-12-20 07:30:00,16815,-1631
45283,2018-12-20 14:45:00,2018-12-20 07:15:00,16830,-1616
45284,2018-12-20 14:45:00,2018-12-20 07:00:00,17046,-1400
45285,2018-12-20 14:45:00,2018-12-20 06:45:00,17041,-1405
45286,2018-12-20 14:45:00,2018-12-20 06:30:00,17132,-1314
45287,2018-12-20 14:45:00,2018-12-20 06:15:00,17183,-1263
45288,2018-12-20 14:45:00,2018-12-20 06:00:00,17184,-1262
45289,2018-12-20 14:45:00,2018-12-20 05:45:00,17173,-1273
45290,2018-12-20 14:45:00,2018-12-20 05:30:00,17159,-1287
45291,2018-12-20 14:45:00,2018-12-20 05:15:00,17142,-1304
45292,2018-12-20 14:45:00,2018-12-20 05:00:00,17183,-1263
45293,2018-12-20 14:45:00,2018-12-20 04:45:00,17120,-1326
45294,2018-12-20 14:45:00,2018-12-20 04:30:00,17088,-1358
45295,2018-12-20 14:45:00,2018-12-20 04:15:00,17057,-1389
45296,2018-12-20 14:45:00,2018-12-20 04:00:00,17030,-1416
45297,2018-12-20 14:45:00,2018-12-20 03:45:00,17000,-1446
45298,2018-12-20 14:45:00,2018-12-20 03:30:00,16975,-1471
45299,2018-12-20 14:45:00,2018-12-20 03:15:00,16954,-1492
45300,2018-12-20 14:45:00,2018-12-20 03:00:00,16938,-1508
45301,2018-12-20 14:45:00,2018-12-20 02:45:00,16924,-1522
45302,2018-12-20 14:45:00,2018-12-20 02:30:00,16916,-1530
45303,2018-12-20 14:45:00,2018-12-20 02:15:00,16914,-1532
45304,2018-12-20 14:45:00,2018-12-20 02:00:00,16914,-1532
45305,2018-12-20 14:45:00,2018-12-20 01:45:00,16917,-1529
45306,2018-12-20 14:45:00,2018-12-20 01:30:00,16917,-1529
45307,2018-12-20 14:45:00,2018-12-20 01:15:00,17256,-1190
45308,2018-12-20 14:45:00,2018-12-20 01:00:00,17264,-1182
45309,2018-12-20 14:45:00,2018-12-20 00:45:00,17532,-914
45310,2018-12-20 14:45:00,2018-12-20 00:30:00,17663,-783
45311,2018-12-20 14:45:00,2018-12-20 00:15:00,17672,-774
45312,2018-12-20 14:45:00,2018-12-20 00:00:00,17378,-1068
45313,2018-12-20 14:45:00,2018-12-19 23:45:00,17384,-1062
45314,2018-12-20 14:45:00,2018-12-19 23:30:00,17384,-1062
45315,2018-12-20 14:45:00,2018-12-19 23:15:00,17384,-1062
45316,2018-12-20 14:45:00,2018-12-19 23:00:00,17384,-1062
45317,2018-12-20 14:45:00,2018-12-19 22:45:00,17384,-1062
45318,2018-12-20 14:45:00,2018-12-19 22:30:00,17387,-1059
45319,2018-12-20 14:45:00,2018-12-19 22:15:00,17387,-1059
45320,2018-12-20 14:45:00,2018-12-19 22:00:00,17387,-1059
45321,2018-12-20 14:45:00,2018-12-19 21:45:00,17371,-1075
45322,2018-12-20 14:45:00,2018-12-19 21:30:00,17371,-1075
45323,2018-12-20 14:45:00,2018-12-19 21:15:00,17374,-1072
45324,2018-12-20 14:45:00,2018-12-19 21:00:00,17374,-1072
45325,2018-12-20 14:45:00,2018-12-19 20:30:00,17399,-1047
45326,2018-12-20 14:45:00,2018-12-19 20:15:00,17588,-858
45327,2018-12-20 14:45:00,2018-12-19 20:00:00,17613,-833
45328,2018-12-20 14:45:00,2018-12-19 19:45:00,17613,-833
45329,2018-12-20 14:45:00,2018-12-19 19:30:00,17591,-855
45330,2018-12-20 14:45:00,2018-12-19 19:15:00,17457,-989
45331,2018-12-20 14:45:00,2018-12-19 19:00:00,17462,-984
45332,2018-12-20 14:45:00,2018-12-19 18:45:00,17399,-1047
45333,2018-12-20 14:45:00,2018-12-19 18:30:00,17399,-1047
45334,2018-12-20 14:45:00,2018-12-19 18:15:00,17436,-1010
45335,2018-12-20 14:45:00,2018-12-19 18:00:00,17422,-1024
45336,2018-12-20 14:45:00,2018-12-19 17:45:00,17422,-1024
45337,2018-12-20 14:45:00,2018-12-19 17:30:00,17936,-510
45338,2018-12-20 14:45:00,2018-12-19 17:15:00,17975,-471
45339,2018-12-20 14:45:00,2018-12-19 17:00:00,17975,-471
45340,2018-12-20 14:45:00,2018-12-19 16:45:00,17975,-471
45341,2018-12-20 14:45:00,2018-12-19 16:30:00,17975,-471
45342,2018-12-20 14:45:00,2018-12-19 16:15:00,17975,-471
45343,2018-12-20 14:45:00,2018-12-19 16:00:00,17961,-485
45344,2018-12-20 14:45:00,2018-12-19 15:45:00,18024,-422
45345,2018-12-20 14:45:00,2018-12-19 15:30:00,17958,-488
45346,2018-12-20 14:45:00,2018-12-19 15:15:00,18024,-422
45347,2018-12-20 14:45:00,2018-12-19 15:00:00,17958,-488
45348,2018-12-20 14:45:00,2018-12-19 14:45:00,17958,-488
45349,2018-12-20 14:45:00,2018-12-19 14:30:00,17958,-488
45350,2018-12-20 14:45:00,2018-12-19 14:15:00,17958,-488
45351,2018-12-20 14:45:00,2018-12-19 14:00:00,17958,-488
45352,2018-12-20 14:45:00,2018-12-19 13:45:00,17958,-488
45353,2018-12-20 14:45:00,2018-12-19 13:30:00,18024,-422
45354,2018-12-20 14:45:00,2018-12-19 13:15:00,17959,-487
45355,2018-12-20 14:45:00,2018-12-19 13:00:00,18027,-419
45356,2018-12-20 14:45:00,2018-12-19 12:45:00,18102,-344
45357,2018-12-20 14:45:00,2018-12-19 12:30:00,18334,-112
45358,2018-12-20 14:45:00,2018-12-19 12:15:00,18363,-83
45359,2018-12-20 14:45:00,2018-12-19 12:00:00,18445,-1
45360,2018-12-20 14:45:00,2018-12-19 11:45:00,18446,0
45361,2018-12-20 14:45:00,2018-12-19 11:30:00,18446,0
46020,2018-12-20 15:00:00,2018-12-20 15:00:00,14225,-4353
46021,2018-12-20 15:00:00,2018-12-20 14:45:00,14288,-4290
46022,2018-12-20 15:00:00,2018-12-20 14:30:00,14282,-4296
46023,2018-12-20 15:00:00,2018-12-20 14:15:00,14352,-4226
46024,2018-12-20 15:00:00,2018-12-20 14:00:00,14358,-4220
46025,2018-12-20 15:00:00,2018-12-20 13:45:00,14391,-4187
46026,2018-12-20 15:00:00,2018-12-20 13:30:00,14544,-4034
46027,2018-12-20 15:00:00,2018-12-20 13:15:00,14749,-3829
46028,2018-12-20 15:00:00,2018-12-20 13:00:00,14930,-3648
46029,2018-12-20 15:00:00,2018-12-20 12:45:00,15126,-3452
46030,2018-12-20 15:00:00,2018-12-20 12:30:00,15444,-3134
46031,2018-12-20 15:00:00,2018-12-20 12:15:00,15540,-3038
46032,2018-12-20 15:00:00,2018-12-20 12:00:00,15752,-2826
46033,2018-12-20 15:00:00,2018-12-20 11:45:00,15838,-2740
46034,2018-12-20 15:00:00,2018-12-20 11:30:00,15920,-2658
46035,2018-12-20 15:00:00,2018-12-20 11:15:00,15953,-2625
46036,2018-12-20 15:00:00,2018-12-20 11:00:00,15937,-2641
46037,2018-12-20 15:00:00,2018-12-20 10:45:00,16010,-2568
46038,2018-12-20 15:00:00,2018-12-20 10:30:00,16498,-2080
46039,2018-12-20 15:00:00,2018-12-20 10:15:00,16612,-1966
46040,2018-12-20 15:00:00,2018-12-20 10:00:00,16690,-1888
46041,2018-12-20 15:00:00,2018-12-20 09:45:00,16732,-1846
46042,2018-12-20 15:00:00,2018-12-20 09:30:00,16718,-1860
46043,2018-12-20 15:00:00,2018-12-20 09:15:00,16725,-1853
46044,2018-12-20 15:00:00,2018-12-20 09:00:00,16749,-1829
46045,2018-12-20 15:00:00,2018-12-20 08:45:00,16746,-1832
46046,2018-12-20 15:00:00,2018-12-20 08:30:00,16752,-1826
46047,2018-12-20 15:00:00,2018-12-20 08:15:00,16631,-1947
46048,2018-12-20 15:00:00,2018-12-20 08:00:00,16635,-1943
46049,2018-12-20 15:00:00,2018-12-20 07:45:00,16596,-1982
46050,2018-12-20 15:00:00,2018-12-20 07:30:00,16974,-1604
46051,2018-12-20 15:00:00,2018-12-20 07:15:00,16990,-1588
46052,2018-12-20 15:00:00,2018-12-20 07:00:00,17221,-1357
46053,2018-12-20 15:00:00,2018-12-20 06:45:00,17218,-1360
46054,2018-12-20 15:00:00,2018-12-20 06:30:00,17305,-1273
46055,2018-12-20 15:00:00,2018-12-20 06:15:00,17351,-1227
46056,2018-12-20 15:00:00,2018-12-20 06:00:00,17355,-1223
46057,2018-12-20 15:00:00,2018-12-20 05:45:00,17345,-1233
46058,2018-12-20 15:00:00,2018-12-20 05:30:00,17333,-1245
46059,2018-12-20 15:00:00,2018-12-20 05:15:00,17317,-1261
46060,2018-12-20 15:00:00,2018-12-20 05:00:00,17357,-1221
46061,2018-12-20 15:00:00,2018-12-20 04:45:00,17301,-1277
46062,2018-12-20 15:00:00,2018-12-20 04:30:00,17272,-1306
46063,2018-12-20 15:00:00,2018-12-20 04:15:00,17243,-1335
46064,2018-12-20 15:00:00,2018-12-20 04:00:00,17217,-1361
46065,2018-12-20 15:00:00,2018-12-20 03:45:00,17189,-1389
46066,2018-12-20 15:00:00,2018-12-20 03:30:00,17163,-1415
46067,2018-12-20 15:00:00,2018-12-20 03:15:00,17142,-1436
46068,2018-12-20 15:00:00,2018-12-20 03:00:00,17125,-1453
46069,2018-12-20 15:00:00,2018-12-20 02:45:00,17111,-1467
46070,2018-12-20 15:00:00,2018-12-20 02:30:00,17102,-1476
46071,2018-12-20 15:00:00,2018-12-20 02:15:00,17100,-1478
46072,2018-12-20 15:00:00,2018-12-20 02:00:00,17100,-1478
46073,2018-12-20 15:00:00,2018-12-20 01:45:00,17103,-1475
46074,2018-12-20 15:00:00,2018-12-20 01:30:00,17103,-1475
46075,2018-12-20 15:00:00,2018-12-20 01:15:00,17423,-1155
46076,2018-12-20 15:00:00,2018-12-20 01:00:00,17433,-1145
46077,2018-12-20 15:00:00,2018-12-20 00:45:00,17707,-871
46078,2018-12-20 15:00:00,2018-12-20 00:30:00,17815,-763
46079,2018-12-20 15:00:00,2018-12-20 00:15:00,17824,-754
46080,2018-12-20 15:00:00,2018-12-20 00:00:00,17505,-1073
46081,2018-12-20 15:00:00,2018-12-19 23:45:00,17509,-1069
46082,2018-12-20 15:00:00,2018-12-19 23:30:00,17509,-1069
46083,2018-12-20 15:00:00,2018-12-19 23:15:00,17509,-1069
46084,2018-12-20 15:00:00,2018-12-19 23:00:00,17509,-1069
46085,2018-12-20 15:00:00,2018-12-19 22:45:00,17509,-1069
46086,2018-12-20 15:00:00,2018-12-19 22:30:00,17512,-1066
46087,2018-12-20 15:00:00,2018-12-19 22:15:00,17512,-1066
46088,2018-12-20 15:00:00,2018-12-19 22:00:00,17512,-1066
46089,2018-12-20 15:00:00,2018-12-19 21:45:00,17493,-1085
46090,2018-12-20 15:00:00,2018-12-19 21:30:00,17493,-1085
46091,2018-12-20 15:00:00,2018-12-19 21:15:00,17497,-1081
46092,2018-12-20 15:00:00,2018-12-19 21:00:00,17497,-1081
46093,2018-12-20 15:00:00,2018-12-19 20:30:00,17520,-1058
46094,2018-12-20 15:00:00,2018-12-19 20:15:00,17704,-874
46095,2018-12-20 15:00:00,2018-12-19 20:00:00,17717,-861
46096,2018-12-20 15:00:00,2018-12-19 19:45:00,17717,-861
46097,2018-12-20 15:00:00,2018-12-19 19:30:00,17689,-889
46098,2018-12-20 15:00:00,2018-12-19 19:15:00,17540,-1038
46099,2018-12-20 15:00:00,2018-12-19 19:00:00,17555,-1023
46100,2018-12-20 15:00:00,2018-12-19 18:45:00,17499,-1079
46101,2018-12-20 15:00:00,2018-12-19 18:30:00,17499,-1079
46102,2018-12-20 15:00:00,2018-12-19 18:15:00,17536,-1042
46103,2018-12-20 15:00:00,2018-12-19 18:00:00,17523,-1055
46104,2018-12-20 15:00:00,2018-12-19 17:45:00,17523,-1055
46105,2018-12-20 15:00:00,2018-12-19 17:30:00,18051,-527
46106,2018-12-20 15:00:00,2018-12-19 17:15:00,18091,-487
46107,2018-12-20 15:00:00,2018-12-19 17:00:00,18091,-487
46108,2018-12-20 15:00:00,2018-12-19 16:45:00,18091,-487
46109,2018-12-20 15:00:00,2018-12-19 16:30:00,18091,-487
46110,2018-12-20 15:00:00,2018-12-19 16:15:00,18091,-487
46111,2018-12-20 15:00:00,2018-12-19 16:00:00,18080,-498
46112,2018-12-20 15:00:00,2018-12-19 15:45:00,18142,-436
